course_id,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,subject,year_p,month_p,date_p,is_success
470472,True,50,305,39,108,Beginner Level,7.0,Musical Instruments,2015,4,16,0
331970,True,20,153,27,38,Beginner Level,3.5,Musical Instruments,2015,9,10,0
705890,True,20,81,5,14,All Levels,1.0,Musical Instruments,2016,1,12,0
932804,True,40,85,8,19,Beginner Level,1.5,Musical Instruments,2016,8,18,0
1101522,True,35,73,9,45,All Levels,3.0,Musical Instruments,2017,2,13,0
760300,True,45,178,21,11,All Levels,2.0,Musical Instruments,2016,2,13,0
636858,True,20,122,9,11,Beginner Level,0.63,Musical Instruments,2015,10,18,0
371896,True,50,402,47,123,All Levels,7.5,Musical Instruments,2015,3,4,0
636842,True,30,119,12,16,All Levels,1.5,Musical Instruments,2015,10,12,0
564446,True,20,605,21,11,Beginner Level,0.7,Musical Instruments,2015,7,28,0
925286,True,100,476,16,91,Beginner Level,4.0,Musical Instruments,2016,11,1,0
324224,True,50,707,116,108,Beginner Level,7.0,Musical Instruments,2014,10,29,0
1008054,True,50,438,3,77,All Levels,1.5,Musical Instruments,2016,11,10,0
40495,True,95,1199,58,31,Beginner Level,2.0,Musical Instruments,2013,2,18,0
184780,True,50,966,157,145,Beginner Level,7.5,Musical Instruments,2014,3,21,0
338926,True,50,877,93,88,Beginner Level,6.0,Musical Instruments,2015,1,1,0
104304,True,50,1504,15,14,All Levels,0.68,Musical Instruments,2013,10,15,1
413182,True,95,1064,11,110,All Levels,2.5,Musical Instruments,2015,2,7,0
1108666,True,80,117,11,32,All Levels,3.0,Musical Instruments,2017,2,18,0
692658,True,100,1229,8,11,All Levels,0.5,Musical Instruments,2015,12,12,0
173776,True,20,922,57,90,Beginner Level,10.5,Musical Instruments,2014,3,8,0
1254852,False,0,662,7,13,Beginner Level,0.52,Musical Instruments,2017,6,24,0
637842,True,50,1732,6,34,Beginner Level,2.0,Musical Instruments,2015,10,16,1
953442,True,120,326,44,54,All Levels,3.0,Musical Instruments,2017,2,22,0
648628,True,80,1284,6,99,All Levels,2.0,Musical Instruments,2015,10,26,0
670640,True,40,1029,22,32,Beginner Level,3.5,Musical Instruments,2015,11,30,0
403078,True,50,886,43,74,Intermediate Level,1.5,Musical Instruments,2015,2,2,0
174562,True,50,1213,158,77,Beginner Level,5.0,Musical Instruments,2014,3,3,0
396238,True,100,1605,19,52,Beginner Level,2.0,Musical Instruments,2015,2,13,1
20387,True,50,2673,17,29,All Levels,2.5,Musical Instruments,2012,7,6,1
646906,True,100,1987,7,43,Beginner Level,3.0,Musical Instruments,2016,2,1,1
783292,True,75,1052,6,43,Intermediate Level,0.5,Musical Instruments,2016,3,11,0
515262,True,50,1548,10,20,Beginner Level,2.0,Musical Instruments,2015,9,24,1
147404,True,20,257,6,5,All Levels,1.0,Musical Instruments,2014,1,16,0
260900,True,55,1818,4,90,Beginner Level,2.5,Musical Instruments,2014,7,17,1
563650,True,40,543,4,12,Beginner Level,1.0,Musical Instruments,2015,7,24,0
743674,True,40,95,8,11,Intermediate Level,2.5,Musical Instruments,2016,4,13,0
71912,True,75,321,24,27,All Levels,2.5,Musical Instruments,2013,8,5,0
1186514,False,0,408,7,10,Beginner Level,0.68,Musical Instruments,2017,4,28,0
1104494,True,40,43,4,13,All Levels,1.0,Musical Instruments,2017,4,23,0
764534,True,45,239,30,49,All Levels,6.0,Musical Instruments,2016,2,16,0
808292,True,40,584,7,196,Intermediate Level,5.5,Musical Instruments,2016,5,16,0
630734,True,30,144,15,25,All Levels,1.5,Musical Instruments,2015,12,18,0
757284,True,50,297,20,17,All Levels,3.0,Musical Instruments,2016,2,11,0
356060,True,60,1137,4,45,All Levels,1.0,Musical Instruments,2016,2,23,0
1045886,True,40,86,18,26,Beginner Level,2.0,Musical Instruments,2017,1,23,0
939668,True,70,98,18,31,Intermediate Level,2.5,Musical Instruments,2016,12,13,0
873386,False,0,2566,39,23,All Levels,2.0,Musical Instruments,2016,6,10,1
933818,True,40,55,8,13,Beginner Level,1.0,Musical Instruments,2017,1,24,0
624118,True,200,537,2,22,All Levels,2.0,Musical Instruments,2015,11,13,0
149716,True,115,595,20,33,All Levels,2.0,Musical Instruments,2015,2,9,0
585946,True,50,659,4,46,All Levels,3.5,Musical Instruments,2016,3,2,0
876396,True,55,186,13,35,Intermediate Level,2.0,Musical Instruments,2016,12,1,0
263818,True,50,460,27,131,Beginner Level,8.0,Musical Instruments,2014,10,29,0
759972,True,45,252,14,21,All Levels,4.5,Musical Instruments,2016,2,19,0
893056,True,35,87,11,38,Beginner Level,3.0,Musical Instruments,2016,7,2,0
326428,True,50,1720,9,26,Beginner Level,2.5,Musical Instruments,2014,10,29,1
769518,True,20,390,4,10,Beginner Level,0.73,Musical Instruments,2016,2,22,0
806638,False,0,2618,41,16,All Levels,1.5,Musical Instruments,2016,3,29,1
467408,True,40,390,14,36,Intermediate Level,2.0,Musical Instruments,2015,7,23,0
567558,True,40,496,6,14,Beginner Level,1.0,Musical Instruments,2015,8,1,0
854696,True,40,341,7,23,All Levels,1.5,Musical Instruments,2016,6,17,0
1182624,True,100,97,5,12,Beginner Level,1.0,Musical Instruments,2017,4,19,0
27681,True,20,1249,37,21,All Levels,3.0,Musical Instruments,2013,3,1,0
412970,True,65,861,19,52,Beginner Level,4.5,Musical Instruments,2016,5,4,0
344234,True,60,973,8,74,All Levels,2.0,Musical Instruments,2016,2,1,0
692812,True,40,868,8,62,Beginner Level,3.5,Musical Instruments,2015,12,15,0
933666,True,40,193,5,8,All Levels,1.0,Musical Instruments,2016,8,18,0
645202,False,0,9193,357,17,Beginner Level,1.5,Musical Instruments,2016,3,24,1
65033,True,50,5830,29,12,All Levels,1.0,Musical Instruments,2013,7,21,1
550842,True,20,1224,19,20,Beginner Level,1.0,Musical Instruments,2015,7,10,0
19421,False,0,101154,1042,95,Beginner Level,4.5,Musical Instruments,2012,6,15,1
897162,True,40,407,64,33,Intermediate Level,2.5,Musical Instruments,2016,8,10,0
955914,False,0,3481,29,20,Beginner Level,2.0,Musical Instruments,2016,9,13,1
1158690,True,40,124,8,14,Beginner Level,1.0,Musical Instruments,2017,3,29,0
551170,True,70,2002,34,33,Beginner Level,4.0,Musical Instruments,2015,7,16,1
198690,False,0,14495,224,21,Beginner Level,2.0,Musical Instruments,2014,8,7,1
657518,True,120,746,82,40,All Levels,5.5,Musical Instruments,2015,11,17,0
708696,True,30,920,31,9,Beginner Level,1.0,Musical Instruments,2016,1,12,0
1007396,True,175,362,38,27,All Levels,2.5,Musical Instruments,2016,11,12,0
505126,True,75,927,35,123,Intermediate Level,11.5,Musical Instruments,2015,9,1,0
574428,True,20,953,11,13,All Levels,2.0,Musical Instruments,2015,8,7,0
602450,True,35,469,38,30,All Levels,4.0,Musical Instruments,2015,9,28,0
895244,True,50,450,15,7,All Levels,1.5,Musical Instruments,2016,7,25,0
342398,True,120,600,27,30,Beginner Level,3.0,Musical Instruments,2015,9,2,0
552700,True,70,1018,12,22,Beginner Level,5.0,Musical Instruments,2015,10,26,0
175278,True,50,181,34,32,All Levels,5.0,Musical Instruments,2014,6,25,0
101496,False,0,8240,31,6,Intermediate Level,1.5,Musical Instruments,2013,11,23,1
365292,True,200,582,49,51,All Levels,5.5,Musical Instruments,2014,12,18,0
42251,True,85,1235,46,131,All Levels,7.5,Musical Instruments,2013,6,10,0
446478,True,150,380,113,49,Beginner Level,4.0,Musical Instruments,2015,4,15,0
132570,True,20,1842,21,28,Beginner Level,1.5,Musical Instruments,2013,12,12,1
288942,True,35,3137,18,68,All Levels,1.5,Musical Instruments,2014,9,18,1
1105794,False,0,4967,308,12,Beginner Level,0.5,Musical Instruments,2017,2,13,1
515256,True,50,2154,40,16,Beginner Level,1.0,Musical Instruments,2015,7,6,1
956102,True,20,936,9,12,Beginner Level,0.67,Musical Instruments,2016,9,12,0
902476,True,45,1224,17,32,All Levels,1.5,Musical Instruments,2016,9,28,0
1051856,True,95,1030,1,44,Intermediate Level,4.5,Musical Instruments,2017,3,3,0
583752,False,0,14922,772,8,Beginner Level,0.67,Musical Instruments,2015,8,16,1
521072,True,50,2788,52,41,Beginner Level,1.5,Musical Instruments,2015,7,1,1
749686,True,20,2686,10,32,Beginner Level,6.0,Musical Instruments,2016,2,2,1
1010274,True,200,1594,4,34,Beginner Level,1.5,Musical Instruments,2017,4,18,1
998100,True,50,1018,4,63,All Levels,1.5,Musical Instruments,2016,10,30,0
1033670,True,50,1194,9,29,Beginner Level,2.0,Musical Instruments,2017,5,2,0
1266892,False,0,270,1,24,Beginner Level,1.5,Musical Instruments,2017,7,3,0
762374,False,0,3325,28,5,All Levels,1.0,Musical Instruments,2016,2,15,1
743634,True,40,172,26,15,Intermediate Level,2.5,Musical Instruments,2016,4,13,0
663810,True,70,834,3,35,All Levels,1.0,Musical Instruments,2015,11,10,0
475914,True,200,382,21,25,All Levels,2.5,Musical Instruments,2015,4,20,0
831294,True,85,452,5,23,All Levels,4.5,Musical Instruments,2016,8,29,0
364716,False,0,5543,107,29,All Levels,4.0,Musical Instruments,2015,3,3,1
1105904,True,25,153,9,27,All Levels,2.5,Musical Instruments,2017,2,13,0
242382,True,20,1582,11,6,All Levels,0.48,Musical Instruments,2014,6,13,1
783778,True,20,560,8,9,Beginner Level,1.0,Musical Instruments,2016,3,18,0
773016,True,40,111,15,12,All Levels,1.5,Musical Instruments,2016,4,13,0
672894,True,40,1060,3,15,Beginner Level,1.5,Musical Instruments,2015,11,22,0
1132694,True,95,452,10,18,All Levels,2.5,Musical Instruments,2017,5,14,0
311530,True,45,2346,11,14,All Levels,0.65,Musical Instruments,2014,10,8,1
1236562,True,100,103,2,11,All Levels,1.0,Musical Instruments,2017,5,31,0
1000966,True,50,833,6,70,Expert Level,1.5,Musical Instruments,2016,11,3,0
782430,True,50,2358,3,26,Beginner Level,1.0,Musical Instruments,2016,3,31,1
777650,True,20,1814,28,22,Beginner Level,2.0,Musical Instruments,2016,3,2,1
138228,True,35,2543,44,17,All Levels,2.0,Musical Instruments,2014,2,12,1
1034414,False,0,3042,40,13,All Levels,0.57,Musical Instruments,2016,12,13,1
996888,True,50,809,5,57,All Levels,1.5,Musical Instruments,2016,10,30,0
1191750,False,0,9351,331,21,Intermediate Level,2.0,Musical Instruments,2017,5,1,1
793234,True,70,811,129,52,Beginner Level,3.5,Musical Instruments,2016,3,16,0
372416,True,120,1424,71,16,Beginner Level,1.5,Musical Instruments,2014,12,28,0
665278,True,50,193,20,31,All Levels,1.0,Musical Instruments,2015,12,10,0
1170198,True,45,65,18,56,Beginner Level,10.0,Musical Instruments,2017,5,1,0
1002272,True,50,59,8,29,All Levels,1.5,Musical Instruments,2016,11,24,0
213532,True,30,545,5,10,Beginner Level,1.0,Musical Instruments,2014,8,25,0
64585,True,30,668,39,46,Intermediate Level,11.5,Musical Instruments,2013,7,11,0
1013762,True,40,100,15,14,All Levels,1.5,Musical Instruments,2016,11,20,0
315576,False,0,5769,78,29,Beginner Level,1.0,Musical Instruments,2015,1,22,1
812914,True,60,293,30,162,Beginner Level,18.5,Musical Instruments,2016,4,11,0
660690,True,50,492,10,17,Beginner Level,1.5,Musical Instruments,2016,3,7,0
347104,True,50,500,39,74,Beginner Level,5.0,Musical Instruments,2015,1,1,0
638204,True,150,346,26,59,All Levels,4.5,Musical Instruments,2015,11,20,0
519694,True,65,353,13,25,All Levels,1.0,Musical Instruments,2015,6,25,0
647336,True,50,1174,39,23,Intermediate Level,1.5,Musical Instruments,2016,12,23,0
464844,True,25,1513,38,19,Beginner Level,1.5,Musical Instruments,2015,6,21,1
824044,False,0,6292,183,38,Beginner Level,1.0,Musical Instruments,2016,5,30,1
409818,False,0,6853,398,23,Beginner Level,0.62,Musical Instruments,2015,3,30,1
755198,True,40,475,125,36,Beginner Level,2.0,Musical Instruments,2016,2,21,0
552650,True,20,776,79,89,Beginner Level,4.0,Musical Instruments,2015,8,5,0
710420,True,20,1337,17,21,Beginner Level,1.0,Musical Instruments,2016,1,18,0
1000988,True,50,701,4,62,All Levels,1.5,Musical Instruments,2016,11,3,0
384928,True,200,1350,65,55,Intermediate Level,6.5,Musical Instruments,2015,1,4,0
392958,True,25,1141,88,74,All Levels,8.5,Musical Instruments,2015,5,28,0
515260,True,55,1203,26,10,Beginner Level,1.0,Musical Instruments,2015,10,12,0
555340,False,0,5188,410,58,Beginner Level,3.0,Musical Instruments,2015,7,26,1
603902,True,50,0,0,31,Beginner Level,1.0,Musical Instruments,2016,4,11,0
217978,False,0,462,6,23,All Levels,3.5,Musical Instruments,2014,5,17,0
238934,True,200,75499,7676,362,All Levels,30.0,Musical Instruments,2014,8,7,1
456284,True,200,21701,1340,136,All Levels,9.5,Musical Instruments,2015,4,28,1
1029440,True,50,3157,375,32,Intermediate Level,3.0,Musical Instruments,2016,12,8,1
42271,True,145,32935,2713,310,All Levels,34.0,Musical Instruments,2013,5,29,1
484670,True,50,10869,2257,104,Intermediate Level,5.0,Musical Instruments,2015,4,29,1
967380,True,200,5316,159,291,All Levels,31.0,Musical Instruments,2016,10,16,1
681692,True,50,4192,128,34,Expert Level,1.5,Musical Instruments,2015,11,30,1
200598,True,200,8857,718,131,All Levels,15.5,Musical Instruments,2014,4,27,1
953152,True,50,10435,665,23,All Levels,1.5,Musical Instruments,2016,9,15,1
1132342,True,200,8113,79,124,Beginner Level,11.5,Musical Instruments,2017,5,15,1
194692,True,200,7178,260,144,All Levels,8.5,Musical Instruments,2014,4,12,1
1119092,True,150,2102,33,99,Beginner Level,9.0,Musical Instruments,2017,2,25,1
902474,True,45,1329,52,35,All Levels,1.5,Musical Instruments,2016,7,28,0
920194,True,45,1220,13,26,All Levels,1.5,Musical Instruments,2016,8,26,0
666322,True,200,3206,18,17,Beginner Level,1.0,Musical Instruments,2015,11,22,1
1193886,True,75,482,1,47,Intermediate Level,1.5,Musical Instruments,2017,4,26,0
647338,True,50,2498,12,25,All Levels,3.5,Musical Instruments,2017,3,30,1
1194244,True,35,478,3,18,Beginner Level,1.0,Musical Instruments,2017,5,1,0
658816,True,200,1788,89,33,Beginner Level,6.0,Musical Instruments,2016,10,25,1
1009802,True,50,1249,6,69,All Levels,1.5,Musical Instruments,2016,11,14,0
353224,True,50,1976,252,16,Beginner Level,1.0,Musical Instruments,2014,11,25,1
938260,True,100,567,37,24,All Levels,1.5,Musical Instruments,2016,8,29,0
907966,True,50,2045,8,24,Beginner Level,2.0,Musical Instruments,2016,8,25,1
997470,True,50,1204,8,56,All Levels,1.5,Musical Instruments,2016,10,30,0
993134,True,60,1227,2,26,All Levels,0.63,Musical Instruments,2016,10,25,0
41884,False,0,47652,1141,26,Beginner Level,4.0,Musical Instruments,2013,5,29,1
888698,True,40,1638,3,17,Beginner Level,1.5,Musical Instruments,2016,6,28,1
1119610,True,60,568,8,65,Beginner Level,5.0,Musical Instruments,2017,3,21,0
476324,True,55,3013,15,28,Beginner Level,1.5,Musical Instruments,2015,6,14,1
476988,True,45,2795,26,25,Beginner Level,1.0,Musical Instruments,2015,5,22,1
1159988,True,40,491,5,29,Beginner Level,2.5,Musical Instruments,2017,3,30,0
1034080,True,50,1018,2,5,Intermediate Level,1.5,Musical Instruments,2016,12,15,0
659918,True,70,2164,10,30,All Levels,1.0,Musical Instruments,2015,11,4,1
422546,True,95,2415,16,115,All Levels,2.5,Musical Instruments,2015,2,17,1
1116196,False,0,2285,34,22,Beginner Level,2.0,Musical Instruments,2017,2,25,1
660460,True,40,1268,10,30,Beginner Level,1.0,Musical Instruments,2015,11,10,0
1123250,True,95,2026,3,62,Intermediate Level,2.5,Musical Instruments,2017,3,9,1
1003568,True,95,2164,10,113,All Levels,2.0,Musical Instruments,2016,11,7,1
1240148,True,45,969,2,17,Beginner Level,1.0,Musical Instruments,2017,6,4,0
1111630,True,145,1987,11,161,Beginner Level,14.0,Musical Instruments,2017,5,31,1
830568,True,50,1319,101,21,Intermediate Level,1.0,Musical Instruments,2016,8,9,0
566678,True,20,4560,177,22,Beginner Level,1.5,Musical Instruments,2015,8,17,1
1170074,True,75,1593,1,41,Intermediate Level,1.0,Musical Instruments,2017,4,12,1
517148,True,200,6565,55,56,All Levels,4.0,Musical Instruments,2015,8,4,1
206088,True,200,4133,173,224,Intermediate Level,28.5,Musical Instruments,2014,5,19,1
995562,True,50,1541,14,42,All Levels,1.0,Musical Instruments,2016,10,29,1
59922,True,20,14560,20,32,All Levels,2.0,Musical Instruments,2013,6,16,1
76524,True,50,7140,72,26,Beginner Level,1.5,Musical Instruments,2013,8,11,1
971962,True,50,1495,26,36,Beginner Level,2.5,Musical Instruments,2016,12,28,0
972704,True,25,1200,35,10,All Levels,0.6,Musical Instruments,2016,10,4,0
993510,True,50,1674,4,24,All Levels,1.0,Musical Instruments,2017,1,25,1
1255114,True,40,54,6,10,All Levels,1.0,Musical Instruments,2017,6,16,0
1120410,True,75,940,3,32,Intermediate Level,0.62,Musical Instruments,2017,2,21,0
1048188,True,30,1152,16,42,Intermediate Level,2.5,Musical Instruments,2017,1,26,0
970880,True,95,2558,19,16,Beginner Level,3.0,Musical Instruments,2016,10,19,1
1116700,True,75,850,3,43,Intermediate Level,1.0,Musical Instruments,2017,2,21,0
687248,True,25,3937,54,20,Beginner Level,1.5,Musical Instruments,2015,12,3,1
1052180,True,100,6271,68,75,All Levels,5.0,Musical Instruments,2013,6,27,1
501412,True,60,4557,21,77,All Levels,5.5,Musical Instruments,2016,1,5,1
1032864,True,115,5292,38,85,All Levels,10.5,Musical Instruments,2016,12,27,1
574974,True,95,4982,276,240,All Levels,23.0,Musical Instruments,2015,8,20,1
1229488,True,50,4733,11,15,All Levels,1.5,Musical Instruments,2017,5,27,1
658276,True,100,3371,175,42,Beginner Level,3.0,Musical Instruments,2015,11,12,1
1041176,True,55,1409,41,17,Beginner Level,1.5,Musical Instruments,2016,12,21,0
26956,True,20,26504,192,82,Beginner Level,2.5,Musical Instruments,2012,10,21,1
1098994,True,45,3141,10,15,Beginner Level,1.0,Musical Instruments,2017,2,2,1
917432,True,200,1449,136,88,All Levels,7.0,Musical Instruments,2016,10,24,0
983418,True,75,2692,29,14,Intermediate Level,1.5,Musical Instruments,2016,10,29,1
648506,True,50,3312,107,21,Intermediate Level,1.5,Musical Instruments,2016,6,27,1
1122832,True,65,2015,3,21,Intermediate Level,0.73,Musical Instruments,2017,3,8,1
1123184,True,65,2015,2,25,Intermediate Level,1.0,Musical Instruments,2017,3,8,1
858064,True,30,7,2,13,Beginner Level,1.0,Musical Instruments,2016,5,24,0
214328,True,20,228,2,64,All Levels,8.0,Musical Instruments,2014,5,13,0
101500,True,20,65,5,13,Expert Level,4.0,Musical Instruments,2013,11,25,0
829962,False,0,1094,45,11,Beginner Level,1.0,Musical Instruments,2016,4,23,0
519212,True,25,60,6,38,Beginner Level,4.5,Musical Instruments,2015,12,15,0
297930,True,20,83,4,9,All Levels,0.67,Musical Instruments,2014,9,19,0
663710,True,40,122,2,29,All Levels,1.5,Musical Instruments,2015,11,12,0
471328,True,50,106,7,89,All Levels,6.0,Musical Instruments,2015,4,16,0
892898,True,35,55,2,30,Intermediate Level,2.0,Musical Instruments,2016,7,2,0
638100,True,30,77,4,14,All Levels,2.0,Musical Instruments,2015,10,13,0
823860,True,50,92,1,25,All Levels,6.0,Musical Instruments,2016,4,22,0
635570,True,20,29,4,37,All Levels,3.5,Musical Instruments,2016,4,20,0
99324,False,0,8217,109,10,Intermediate Level,1.0,Musical Instruments,2013,9,30,1
535650,True,20,1305,25,68,All Levels,6.5,Musical Instruments,2015,8,18,0
769270,True,20,916,26,16,Beginner Level,0.67,Musical Instruments,2016,2,22,0
51752,True,85,2357,15,53,Beginner Level,5.0,Musical Instruments,2013,5,2,1
17922,True,30,1951,88,78,All Levels,5.0,Musical Instruments,2012,6,2,1
112314,True,125,1284,136,40,Intermediate Level,12.5,Musical Instruments,2013,11,28,0
656364,True,70,769,10,33,All Levels,1.0,Musical Instruments,2015,11,2,0
105350,True,75,3122,6,80,All Levels,4.0,Musical Instruments,2013,10,27,1
606494,True,50,1269,27,51,Beginner Level,3.0,Musical Instruments,2016,4,28,0
1217408,False,0,1618,4,15,Beginner Level,3.0,Musical Instruments,2017,6,19,1
1037868,True,150,89,7,35,Beginner Level,3.0,Musical Instruments,2016,12,26,0
1008098,True,45,66,9,8,Beginner Level,1.0,Musical Instruments,2016,11,25,0
650836,True,20,630,25,27,Beginner Level,1.0,Musical Instruments,2015,12,1,0
504168,True,45,249,33,61,Beginner Level,4.0,Musical Instruments,2015,6,2,0
761584,True,45,198,11,34,Intermediate Level,5.0,Musical Instruments,2016,2,13,0
743884,True,40,84,4,10,Intermediate Level,2.5,Musical Instruments,2016,4,13,0
583224,True,40,58,5,11,All Levels,0.58,Musical Instruments,2015,8,17,0
725906,True,75,186,35,56,Beginner Level,3.0,Musical Instruments,2016,2,5,0
1146368,True,25,21,4,12,Beginner Level,0.5,Musical Instruments,2017,3,21,0
589248,True,40,431,2,11,Beginner Level,1.0,Musical Instruments,2016,1,4,0
584468,True,20,53,5,9,Beginner Level,0.58,Musical Instruments,2015,8,17,0
807934,False,0,2610,28,24,All Levels,3.5,Musical Instruments,2016,4,20,1
532572,True,20,26,2,26,Beginner Level,1.0,Musical Instruments,2016,2,1,0
53277,True,20,32,3,22,Beginner Level,1.5,Musical Instruments,2013,7,26,0
670376,False,0,1631,23,6,All Levels,0.73,Musical Instruments,2015,11,23,1
1149202,True,60,12,4,34,Intermediate Level,1.5,Musical Instruments,2017,4,11,0
802040,True,30,12,2,13,Intermediate Level,2.0,Musical Instruments,2016,3,24,0
789820,True,40,236,0,18,All Levels,1.5,Musical Instruments,2016,5,18,0
806640,True,75,7,2,14,All Levels,1.0,Musical Instruments,2016,3,29,0
802038,True,30,11,2,16,Intermediate Level,3.0,Musical Instruments,2016,4,13,0
818838,True,95,11,2,34,Beginner Level,3.0,Musical Instruments,2016,4,14,0
269832,True,20,12,1,13,Beginner Level,1.5,Musical Instruments,2014,8,21,0
759130,True,50,135,1,28,All Levels,6.5,Musical Instruments,2016,4,1,0
556076,True,50,5,1,8,Beginner Level,1.0,Musical Instruments,2015,7,21,0
824020,True,50,57,6,57,All Levels,7.0,Musical Instruments,2016,4,22,0
1223570,True,25,7,1,27,All Levels,3.5,Musical Instruments,2017,5,23,0
139792,True,35,73,3,15,Intermediate Level,2.0,Musical Instruments,2014,3,23,0
482334,True,20,35,4,26,All Levels,3.0,Musical Instruments,2016,9,14,0
602812,True,60,30,3,39,Beginner Level,3.0,Musical Instruments,2015,11,22,0
1036400,True,195,32,1,39,All Levels,2.5,Musical Instruments,2017,4,25,0
866528,True,50,39,2,136,All Levels,8.0,Musical Instruments,2016,7,5,0
471352,True,50,90,2,61,All Levels,2.5,Musical Instruments,2015,4,16,0
744080,True,40,37,3,19,Intermediate Level,2.0,Musical Instruments,2016,4,13,0
620372,True,65,42,2,37,Beginner Level,4.0,Musical Instruments,2015,10,24,0
214418,True,20,276,2,62,Intermediate Level,5.5,Musical Instruments,2014,5,12,0
619856,True,50,88,1,48,All Levels,3.0,Musical Instruments,2015,9,24,0
839028,True,30,10,0,12,Intermediate Level,2.0,Musical Instruments,2016,8,6,0
771880,True,95,11,0,41,Beginner Level,3.0,Musical Instruments,2016,2,26,0
228268,True,35,29,0,14,Beginner Level,1.0,Musical Instruments,2014,5,26,0
944550,True,50,7,0,10,Intermediate Level,1.0,Musical Instruments,2016,8,29,0
839026,True,30,9,0,10,Intermediate Level,2.0,Musical Instruments,2016,5,5,0
838320,True,20,8,0,11,Intermediate Level,1.5,Musical Instruments,2016,6,26,0
838896,True,50,8,0,10,Intermediate Level,1.0,Musical Instruments,2016,6,21,0
812602,True,95,8,0,50,Beginner Level,4.0,Musical Instruments,2016,4,12,0
190906,True,35,17,0,7,Intermediate Level,1.5,Musical Instruments,2014,4,4,0
1124590,True,75,2,0,24,All Levels,1.5,Musical Instruments,2017,6,19,0
917176,True,50,4,0,18,Beginner Level,0.73,Musical Instruments,2017,3,7,0
647884,True,25,8,0,12,Beginner Level,1.0,Musical Instruments,2015,10,28,0
646918,True,100,122,3,59,Beginner Level,3.5,Musical Instruments,2015,11,14,0
1216752,True,55,5,2,19,Intermediate Level,2.0,Musical Instruments,2017,5,18,0
1193536,True,25,11,3,23,All Levels,0.6,Musical Instruments,2017,6,2,0
430962,True,20,36,6,30,All Levels,2.0,Musical Instruments,2015,6,9,0
631480,True,30,111,3,18,Beginner Level,1.5,Musical Instruments,2015,10,7,0
970462,False,0,888,64,25,Beginner Level,1.5,Musical Instruments,2016,10,17,0
852426,True,20,53,5,39,Beginner Level,3.0,Musical Instruments,2016,6,1,0
430992,True,20,65,7,77,Beginner Level,2.5,Musical Instruments,2015,6,9,0
733922,True,25,38,7,51,Intermediate Level,4.5,Musical Instruments,2016,2,3,0
608436,True,20,18,4,31,Beginner Level,1.5,Musical Instruments,2015,9,13,0
217628,True,50,22,4,21,All Levels,3.5,Musical Instruments,2014,5,19,0
631444,True,50,211,12,30,Beginner Level,1.5,Musical Instruments,2015,10,8,0
935900,True,50,10,3,10,All Levels,2.5,Musical Instruments,2016,8,26,0
713492,True,35,12,3,14,All Levels,1.0,Musical Instruments,2016,4,27,0
218540,True,50,17,1,22,All Levels,2.5,Musical Instruments,2014,5,19,0
211780,True,50,11,1,37,All Levels,2.5,Musical Instruments,2014,5,9,0
217320,True,20,8,1,26,All Levels,3.5,Musical Instruments,2014,5,16,0
387064,True,20,7,1,46,Beginner Level,2.0,Musical Instruments,2015,1,22,0
219756,True,50,6,2,23,All Levels,3.0,Musical Instruments,2014,5,19,0
1243162,True,20,2,0,21,Beginner Level,1.0,Musical Instruments,2017,6,17,0
1174974,True,70,5,0,10,Beginner Level,1.5,Musical Instruments,2017,4,12,0
214828,True,50,14,2,71,All Levels,3.5,Musical Instruments,2014,5,16,0
430994,True,20,11,2,183,Beginner Level,2.0,Musical Instruments,2015,6,9,0
207408,True,50,11,0,27,All Levels,3.0,Musical Instruments,2014,5,5,0
445118,True,35,57,9,9,All Levels,0.55,Musical Instruments,2015,3,15,0
146852,True,20,377,8,14,All Levels,1.5,Musical Instruments,2014,1,30,0
147754,True,20,273,4,6,All Levels,1.5,Musical Instruments,2014,1,16,0
131512,True,50,406,10,25,All Levels,2.0,Musical Instruments,2013,12,13,0
140168,True,195,556,11,27,Intermediate Level,4.0,Musical Instruments,2014,1,27,0
510098,True,95,115,17,17,All Levels,1.5,Musical Instruments,2015,8,10,0
561774,True,20,420,2,13,Beginner Level,1.0,Musical Instruments,2015,7,23,0
1102396,True,40,32,3,11,All Levels,1.0,Musical Instruments,2017,2,7,0
1173716,True,65,26,5,23,All Levels,3.0,Musical Instruments,2017,5,2,0
761938,True,45,116,7,27,All Levels,2.0,Musical Instruments,2016,2,14,0
374566,True,50,425,7,192,All Levels,6.0,Musical Instruments,2015,1,16,0
182940,True,20,736,6,46,Beginner Level,5.0,Musical Instruments,2014,4,1,0
1003250,True,40,68,9,56,All Levels,4.0,Musical Instruments,2016,11,14,0
1190448,True,20,104,0,9,All Levels,0.53,Musical Instruments,2017,4,24,0
647276,True,75,189,18,101,Intermediate Level,4.5,Musical Instruments,2016,1,10,0
26648,True,20,738,6,64,All Levels,9.5,Musical Instruments,2012,10,13,0
264396,True,20,365,10,12,Beginner Level,0.53,Musical Instruments,2014,8,13,0
153230,True,20,146,5,15,All Levels,1.0,Musical Instruments,2014,1,30,0
601230,True,50,383,4,9,Beginner Level,1.0,Musical Instruments,2015,11,11,0
326310,True,100,92,5,71,All Levels,3.5,Musical Instruments,2014,11,5,0
398522,True,80,291,14,39,Beginner Level,3.0,Musical Instruments,2015,10,28,0
